CIN,Company_Name,ROC_Code,Category,Sub_Category,Class,Authorized_Capital,Paidup_Capital,Registration_Date,Address,Listing_Status,Status,State_Code,Company_Type,NIC_Code,Industry_Classification,State,snapshot_date,snapshot_name
U52292MH2023PTC406288,APEX LLYOD SHIPPING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-07-10 00:00:00,"1101, 11TH FLOOR, SAI PLAZA, CTS NO. 761,,NEAR TELEPHONE EXCHANGE, ANDHERI KURLA ROAD, SAKINAKA,,Mumbai,Mumbai,Maharashtra,400072-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2023PTC407364,SEABLUE SHIPPING AND LOGISTICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000000.0,50000000.0,2023-07-25 00:00:00,"B102, Business Square,Andheri kurla Rd,Mumbai,Mumbai,Maharashtra,400093-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2023PTC410540,VIVI MARITIME SERVICES AND LOGISTIC PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,50000.0,2023-09-15 00:00:00,"SHOP-24, KESAR GARDEN CHS,LTD,PLOT-53,SECTOR-20,,Panvel,Raigarh(MH),Maharashtra,410210-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2023PTC413182,SANHO SHIP MANAGEMENT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-11-02 00:00:00,"Office No. 505, 5th Floor, Shagun Reality Insignia,Plot No.- 195, Sec- 19 , Ulwe,Panvel,Raigarh(MH),Maharashtra,410206-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2023PTC413899,SHRI BALAJI SHIPPING AND FORWADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2023-11-17 00:00:00,"312, FLOOR-3, PLOT-31, 1,,SHARDA CHAMBER, MUMBAI,Mumbai,Mumbai,Maharashtra,400009-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2023PTC415123,PINAKINE SHIP MANAGEMENT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-12-08 00:00:00,"Office No.- 602, 6th Floor,  Vindhya Commercial Complex,,Plot No.-1 , Sec-11, CBD Belapur, Navi Mumbai, Thane,Thane,Thane,Maharashtra,400614-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2024PTC424456,DOMINANCE SHIP MANAGEMENT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-04-30 00:00:00,"Off. 1,Laxmi Darshan Plot,19,Sec-1,Snpada, Navi Mum,Thane,Thane,Maharashtra,400705-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2024PTC424582,SEAGLOBE SHIP MANAGEMENT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-05-02 00:00:00,"UNIT NO. S-12-11, SECOND FLOOR HAWARE CENTURION, PLOT NO. 88/91, SECTOR-19A,NEAR SEAWOODS RAILWAY STATION NERUL EAST,Thane,Thane,Maharashtra,400706-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2024PTC426108,SHIPIFY LOGISTICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-05-29 00:00:00,"FL 303, FLR 3RD WING A4,,RUNAWAL GARDEN CITY,Thane,Thane,Maharashtra,400608-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2024PTC427952,MAS EXPRESS INTERNATIONAL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-06-28 00:00:00,"D 31 B JANTA COLONY,MAULANA CHAWL, VILE PARLE,Mumbai,Mumbai,Maharashtra,400099-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292MH2025PTC443558,CORALINE SHIP MANAGEMENT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2025-03-22 00:00:00,"SHOP-P-003,SIDDHARTH NAGR,BUILDING -8,SHEETAL NAGAR,Thane,Thane,Maharashtra,401107-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52292PN2025PTC237487,CORNEREACH PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,10000.0,2025-01-24 00:00:00,"H NO 1579/2 UCHAGAON,,TAL KARVEER,Karvir,Kolhapur,Maharashtra,416005-India",Unlisted,Active,maharashtra,Indian,52292,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2007PLC173915,SCUBES TRADING LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,500000.0,0.0,2007-09-07 00:00:00,"126, SINGH ESTATE OPPOSITE RANJIT STUDIO   DADA SAHEB PHALKE ROAD DADAR - EAST,MUMBAI,Mumbai City,Maharashtra,400014-India",Unlisted,Strike Off,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2009PTC194235,EKAKSHA TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,998000.0,2009-07-20 00:00:00,"30, Jambulwadi, Room No. B-404, 4th Floor,   Near Edward Cinema, Kalbadevi Road,,Mumbai,Maharashtra,400002-India",Unlisted,Active,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2010PTC211532,MIDAS TOUCH RETAIL INDIA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000.0,5100000.0,2010-12-29 00:00:00,"104, 1ST FLOOR,   SHREYA HOUSE PREMISES, ANDHERI - EAST,,MUMBAI,Mumbai City,Maharashtra,400099-India",Unlisted,Active,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2011PTC214248,HOT COMFORT VENDING SOLUTIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,500000.0,2011-03-01 00:00:00,"A/3, Mhatre Plaza,M. G. Road,   Dahanukarwadi,Kandivali(West),Mumbai,Maharashtra,400067-India",Unlisted,Active,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2013PTC239232,WHITE LIGHTNING FASHIONS CLOTHES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2013-01-03 00:00:00,"101, ROSEMARY APARTMENTS, ICE FACTORY LANE,   OFF. HILL ROAD, BANDRA-(WEST),MUMBAI,Maharashtra,400050-India",Unlisted,Strike Off,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2013PTC250121,SIXTY PLUS PRODUCTS ONLINE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,300000.0,109520.0,2013-11-16 00:00:00,"1304, B WING, SKYLINE VILLA,SKYLINE VILLA CHS LT.,   HIRANANDANI HOSPITAL, TIRANDAZ POWAI,POW,AI,MUMBAI,Mumbai City,Maharashtra,400076-India",Unlisted,Strike Off,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2014PTC258521,WIZRENOVARS TECHNOLOGY PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2014-10-07 00:00:00,"A-1002 SAI PRIDE SECTOR 18 PALM BEACH ROAD   SANPADA NAVI MUMBAI,MUMBAI,Mumbai City,Maharashtra,400705-India",Unlisted,Strike Off,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52300MH2015PTC260808,PERKS-N-MORE INDIA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2015-01-12 00:00:00,"D5, 13 Andes CHS LTD, Godrej Hill, BARAVE ROAD   Bhivandi Road, Kalyan,,kalyan,Thane,Maharashtra,421301-India",Unlisted,Strike Off,maharashtra,Indian,52300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52310MH2021PTC360488,BSK WELLNESS C&C PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,200000.0,100000.0,2021-05-15 00:00:00,"Fl 26/29, NR Matoshri Bing.,   Wadala Indira Nagar,NASHIK,Nashik,Maharashtra,422008-India",Unlisted,Active,maharashtra,Indian,52310,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52310PN2021PTC202746,FINE FETTLE WELLNESS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2021-07-20 00:00:00,"Shop No. 6G SUNSHINE AVENUE   S 199-204 PL 89/2 VIMAN NAGAR,PUNE,Pune,Maharashtra,411014-India",Unlisted,Active,maharashtra,Indian,52310,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52311MH2020PTC349603,XEEONA PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2020-11-06 00:00:00,"KABRA GALAXY ,BLDG ATRIA, F 101 , NEAR   SWASTIK ENC,THANE,Thane,Maharashtra,400607-India",Unlisted,Active,maharashtra,Indian,52311,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52312MH2019PTC331775,A3M DIRECT BRAND PURCHASE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-10-17 00:00:00,"GROUND FLOOR MAKER BHAVAN 2,   I8 SIR V T MARG NEW MARINE LINES,MUMBAI,Mumbai City,Maharashtra,400020-India",Unlisted,Active,maharashtra,Indian,52312,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52312MH2022PTC387918,LUXIFACE COSMETICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-08-01 00:00:00,"FLAT NO 103, FLOOR NO 01, WING D VEDA-D,   I C COLONY VEDA CHSL, BORIVALLI WEST,MUMBAI,Mumbai City,Maharashtra,400103-India",Unlisted,Active,maharashtra,Indian,52312,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52320MH1951PTC008661,K M FEIL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,300000.0,150000.0,1951-10-27 00:00:00,"GRESHAM ASSURANCE HOUSEP M ROAD,MUMBAI,Maharashtra,400001-India",Unlisted,Active,maharashtra,Indian,52320,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52320MH1995PTC087004,SANNA MARKETING AND TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,0.0,1995-03-30 00:00:00,"SWAD RESTAURANT D J ROAD,VILE PARLE WEST,,MUMBAI 400 056,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,52320,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52320MH2000PTC126704,INFLUENCE (INDIA) EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2000-05-23 00:00:00,"404 VIKRAM APARTMENTSNAVGHAR X ROAD   MULUND (EAST),MUMBAI,Maharashtra,400081-India",Unlisted,Active,maharashtra,Indian,52320,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52320MH2000PTC129123,VARAD APPARELS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100200.0,2000-10-12 00:00:00,"STON CENTRE  JUHU ROAD NEXTTO J-49  CLUB  JUHU,MUMBAI,Maharashtra,400049-India",Unlisted,Active,maharashtra,Indian,52320,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52321MH1965PTC013277,KIDAR NATH GROVER PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,0.0,1965-07-23 00:00:00,"61, RUKIA MANZIL, WARDEN ROAD,MUMBAI-400 026.,NA,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,52321,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322MH1991PTC063354,PERMESHWAR GARMENT EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,0.0,1991-09-24 00:00:00,"142, MAKER CHAMBER VI, NARIMANPOINT, BOMBAY 21,MUMBAI-400021,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322MH1994PLC079621,NEERJA INTERNATIONAL FASHIONS LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,35000000.0,19077380.0,1994-07-13 00:00:00,"601, DALAMAL HOUSE   NARIMAN POINT,MUMBAI,Mumbai City,Maharashtra,400021-India",Unlisted,Active,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322MH1994PTC076459,APPLAUSE FASHIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,0.0,1994-02-07 00:00:00,"HEDAVKAR WADI NO.3,NEXT TO JAI GOPAL INDL.ESTATE,   BHAVANI SHANKER X ROAD,DADAR,,BOMBAY-28.,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322MH1995PTC090140,SAGADH GARMENTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,0.0,1995-06-30 00:00:00,"E/21, HIGHWAY APTS. EASTERNEXPRESS, HIGHWAY   SION (E),MUMBAI 400 022,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322MH2003PTC139619,PRIMO FASHIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2003-03-17 00:00:00,"15/17, Ladwadi, 2nd floor, Room No.25, Kalbadevi   Old Hanuman Lane,,Mumbai,Maharashtra,400002-India",Unlisted,Strike Off,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322MH2007PTC176568,MALMO EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,2500000.0,2007-12-07 00:00:00,"D-24, 3RD FLOOR, ACME ESTATE,   SEWREE BUNDER ROAD, SEWREE (EAST),MUMBAI,Maharashtra,400015-India",Unlisted,Active,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52322PN2021OPC198869,M. D. PATIL (OPC) PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,One Person Company,100000.0,5000.0,2021-02-23 00:00:00,"HNO 396/2 NAVE BALINGA   KARVEER, BALINGA,KOLHAPUR,Kolhapur,Maharashtra,416010-India",Unlisted,Active,maharashtra,Indian,52322,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52323PN2000PTC014362,VIJAY SHOES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,2000-01-07 00:00:00,"GAT NO - 392/1, CHAKAN TALEGAON ROAD,   MAHALUNGE, TALUKA - KHED,,PUNE,Maharashtra,410501-India",Unlisted,Active,maharashtra,Indian,52323,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52331MH2008PTC187839,TRIMURTHI PLASTOMECH PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,50000000.0,100000.0,2008-10-29 00:00:00,"B-504, Pratik Industrial Estate   Near Wockhardt Hospital,Mulund-Goregaon,Link Road,,Bhandup West,Mumbai City,Maharashtra,400078-India",Unlisted,Strike Off,maharashtra,Indian,52331,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52334MH1985PTC038130,VISHWA AMUSEMENTS PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,244500.0,1985-11-21 00:00:00,"1ST FLOOR PLOT NO.70, SHENOYBLDG,5TH ROAD KHAR   BOMBAY 52,MUMBAI,Maharashtra,000000-India",Unlisted,Active,maharashtra,Indian,52334,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52334MH1988PTC048859,ROHIT ELECTRONICS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,2000.0,1988-09-19 00:00:00,"ELECTONIC SADAN GALA NO 1M I D C BHOSARI,PUNE,Maharashtra,411020-India",Unlisted,Strike Off,maharashtra,Indian,52334,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52334MH2004PTC149998,ADLER SECURITY SYSTEMS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,105000.0,2004-12-14 00:00:00,"45-MITAL CHAMBERSNARIMAN POINT,MUMBAI,Maharashtra,400021-India",Unlisted,Strike Off,maharashtra,Indian,52334,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52334MH2005PTC156066,SAIDALE IMPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2005-09-15 00:00:00,"141/A-WINGMITTAL COURT   NARIMAN POINT,MUMBAI,Maharashtra,400021-India",Unlisted,Strike Off,maharashtra,Indian,52334,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52334MH2007PTC171089,HI-TECH METROLOGY PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2500000.0,1875000.0,2007-05-23 00:00:00,"B-101, BELLONA BLDG NO -1   PANT NAGAR, GHATKOPAR (EAST),MUMBAI,Maharashtra,400075-India",Unlisted,Active,maharashtra,Indian,52334,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52334PN1993PLC070281,FRONTLINE ELECTRONICS LIMITED,ROC Pune,Company limited by shares,Non-government company,Public,50000000.0,50000000.0,1993-01-04 00:00:00,"E7/B2, Chakan Industrial Area   Phase-III Khed,Pune,Pune,Maharashtra,410501-India",Unlisted,Active,maharashtra,Indian,52334,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52335MH1993PTC072530,SEHGAL WIRE SALES PVT.LTD.,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,972700.0,1993-06-23 00:00:00,"205 AKRUTI ARCADE, OPP. WADIA SCHOOL   J. P. ROAD, ANDHERI - WEST,MUMBAI,Mumbai City,Maharashtra,400058-India",Unlisted,Active,maharashtra,Indian,52335,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52335MH1996PLC096894,SHREYANS WIRES LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,20000000.0,13387700.0,1996-02-05 00:00:00,"SHOP NO G/3, ANAND SAGAR APARTMENTS   AMBEDKAR CHOWK, GAROBA MAIDAN,NAGPUR,Nagpur,Maharashtra,440009-India",Unlisted,Active,maharashtra,Indian,52335,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52335MH1999PTC123003,POSTEN SYSTEMS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,987800.0,1999-12-09 00:00:00,"A-14  PATIL MBHUVAN   1ST FLOON S  RD   MULUND (WEST),,MUMBAI,Maharashtra,400080-India",Unlisted,Strike Off,maharashtra,Indian,52335,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52335PN2005PTC020756,LIFE PROTECT MARKETING PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2005-05-19 00:00:00,"OFFICE NO. 221, POORNIMATOWER   NEXT TO SARASWAT PETROL PUMP, SHANKARSHE,TH ROAD SWARGATE,,PUNE,Maharashtra,411037-India",Unlisted,Strike Off,maharashtra,Indian,52335,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52335PN2019PTC186913,OPTISHINE BUSINESS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-09-26 00:00:00,"SARITA GARDEN ,BLDG B FLAT 22,WING B,   5TH FLOOR, K-WADI,,PUNE,Pune,Maharashtra,411034-India",Unlisted,Active,maharashtra,Indian,52335,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52335PN2020PTC197042,ICLUSTER IMPORTA PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2020-12-21 00:00:00,"A-24, SANKALP-SIDDHI PARK, S.NO. 30,   31/2B, SMT. MEENATAI THAKARE KARVENAGAR,PUNE,Pune,Maharashtra,411052-India",Unlisted,Strike Off,maharashtra,Indian,52335,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52339MH1996PTC099334,RGK SALES (PUNE) PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,1996-05-08 00:00:00,"14 DALAL CHAMBERSNEAR NISARGA MANGAL KARYALAYA   MARKET YEARD GULLEKDI,PUNE,Maharashtra,411037-India",Unlisted,Strike Off,maharashtra,Indian,52339,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52339MH2021PTC363348,BHARATMATA MART MARKETING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-07-06 00:00:00,"B-101, SHRI BARONDADEVI, APT VIKASNAGARI   P.P.ROAD, VIRAR EAST, PALGHAR THANE,PALGHAR,Thane,Maharashtra,401303-India",Unlisted,Active,maharashtra,Indian,52339,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52339MH2022PTC389500,SHAKRUT IMPORT AND EXPORT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-08-29 00:00:00,"OFFICE NO. 5, 12A, OM SAI CO-OP HOUSING SOCIETY,SAI WADI TELI GALI,Mumbai,Mumbai,Maharashtra,400069-India",Unlisted,Active,maharashtra,Indian,52339,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
